ISO,variant,category,hex,category_lower,category_upper,pollutant,units,averaging_period,concentration_lower,concentration_upper
TR,,Dangerous,#b31340,301,500,NO2,ug/m3,1,2001,
TR,,Dangerous,#b31340,301,500,CO,ug/m3,8,32001,
TR,,Dangerous,#b31340,301,500,O3,ug/m3,8,701,
TR,,Dangerous,#b31340,301,500,PM10,ug/m3,24,521,
KR,,Good,#0000FF,0,50,PM2.5,ug/m3,24,0,15
KR,,Good,#0000FF,0,50,PM10,ug/m3,24,0,30
KR,,Good,#0000FF,0,50,NO2,ppm,1,0,0.03
KR,,Good,#0000FF,0,50,O3,ppm,1,0,0.03
KR,,Good,#0000FF,0,50,CO,ppm,1,0,2
KR,,Good,#0000FF,0,50,SO2,ppm,1,0,0.02
KR,,Moderate,#00FF00,51,100,PM2.5,ug/m3,24,16,35
KR,,Moderate,#00FF00,51,100,PM10,ug/m3,24,31,80
KR,,Moderate,#00FF00,51,100,NO2,ppm,1,0.031,0.06
KR,,Moderate,#00FF00,51,100,O3,ppm,1,0.031,0.09
KR,,Moderate,#00FF00,51,100,CO,ppm,1,2.1,9
KR,,Moderate,#00FF00,51,100,SO2,ppm,1,0.021,0.05
KR,,Unhealthy,#FFFF00,101,250,PM2.5,ug/m3,24,36,75
KR,,Unhealthy,#FFFF00,101,250,PM10,ug/m3,24,81,150
KR,,Unhealthy,#FFFF00,101,250,NO2,ppm,1,0.061,0.2
KR,,Unhealthy,#FFFF00,101,250,O3,ppm,1,0.091,0.15
KR,,Unhealthy,#FFFF00,101,250,CO,ppm,1,9.1,15
KR,,Unhealthy,#FFFF00,101,250,SO2,ppm,1,0.051,0.15
KR,,Very unhealthy,#FF0000,251,500,PM2.5,ug/m3,24,76,500
KR,,Very unhealthy,#FF0000,251,500,PM10,ug/m3,24,151,600
KR,,Very unhealthy,#FF0000,251,500,NO2,ppm,1,0.201,2
KR,,Very unhealthy,#FF0000,251,500,O3,ppm,1,0.151,0.6
KR,,Very unhealthy,#FF0000,251,500,CO,ppm,1,15.1,50
KR,,Very unhealthy,#FF0000,251,500,SO2,ppm,1,0.151,1
TW,,Good,#009865,0,50,PM2.5,ug/m3,24,0,15.4
TW,,Good,#009865,0,50,PM10,ug/m3,24,0,50
TW,,Good,#009865,0,50,CO,ppm,8,0,4.4
TW,,Good,#009865,0,50,O3,ppm,1,0,
TW,,Good,#009865,0,50,O3,ppm,8,0,0.054
TW,,Good,#009865,0,50,SO2,ppb,1,0,20
TW,,Good,#009865,0,50,NO2,ppb,1,0,30
TW,,Moderate,#fffb26,51,100,PM2.5,ug/m3,24,15.5,35.4
TW,,Moderate,#fffb26,51,100,PM10,ug/m3,24,51,100
TW,,Moderate,#fffb26,51,100,CO,ppm,8,4.5,9.4
TW,,Moderate,#fffb26,51,100,O3,ppm,1,,
TW,,Moderate,#fffb26,51,100,O3,ppm,8,0.055,0.07
TW,,Moderate,#fffb26,51,100,SO2,ppb,1,21,75
TW,,Moderate,#fffb26,51,100,NO2,ppb,1,31,100
TW,,Unhealthy for sensitive groups,#ff9835,101,150,PM2.5,ug/m3,24,35.5,54.4
TW,,Unhealthy for sensitive groups,#ff9835,101,150,PM10,ug/m3,24,101,254
TW,,Unhealthy for sensitive groups,#ff9835,101,150,CO,ppm,8,9.5,12.4
TW,,Unhealthy for sensitive groups,#ff9835,101,150,O3,ppm,1,0.125,0.164
TW,,Unhealthy for sensitive groups,#ff9835,101,150,O3,ppm,8,0.071,0.085
TW,,Unhealthy for sensitive groups,#ff9835,101,150,SO2,ppb,1,76,185
TW,,Unhealthy for sensitive groups,#ff9835,101,150,NO2,ppb,1,101,360
TW,,Unhealthy,#ca0034,151,200,PM2.5,ug/m3,24,54.5,150.4
TW,,Unhealthy,#ca0034,151,200,PM10,ug/m3,24,255,354
TW,,Unhealthy,#ca0034,151,200,CO,ppm,8,12.5,15.4
TW,,Unhealthy,#ca0034,151,200,O3,ppm,1,0.165,0.204
TW,,Unhealthy,#ca0034,151,200,O3,ppm,8,0.086,0.105
TW,,Unhealthy,#ca0034,151,200,SO2,ppb,1,186,304
TW,,Unhealthy,#ca0034,151,200,NO2,ppb,1,361,649
TW,,Very unhealthy,#670099,201,300,PM2.5,ug/m3,24,150.5,250.4
TW,,Very unhealthy,#670099,201,300,PM10,ug/m3,24,355,424
TW,,Very unhealthy,#670099,201,300,CO,ppm,8,15.5,30.4
TW,,Very unhealthy,#670099,201,300,O3,ppm,1,0.205,0.404
TW,,Very unhealthy,#670099,201,300,O3,ppm,8,0.106,0.2
TW,,Very unhealthy,#670099,201,300,SO2,ppb,1,305,604
TW,,Very unhealthy,#670099,201,300,NO2,ppb,1,650,1249
TW,,Hazardous,#7e0123,301,500,PM2.5,ug/m3,24,250.5,500.4
TH,,Very good,#3cccff,0,25,PM2.5,ug/m3,24,0,15.0
TH,,Very good,#3cccff,0,25,PM10,ug/m3,24,0,50
TH,,Very good,#3cccff,0,25,CO,ppm,8,0,4.4
TH,,Very good,#3cccff,0,25,O3,ppb,8,0,35
TH,,Very good,#3cccff,0,25,SO2,ppb,1,0,100
TH,,Very good,#3cccff,0,25,NO2,ppb,1,0,60
TH,,Good,#92d051,26,50,PM2.5,ug/m3,24,15.1,25.0
TH,,Good,#92d051,26,50,PM10,ug/m3,24,51,80
TH,,Good,#92d051,26,50,CO,ppm,8,4.5,6.4
TH,,Good,#92d051,26,50,O3,ppb,8,36,50
TH,,Good,#92d051,26,50,SO2,ppb,1,101,200
TH,,Good,#92d051,26,50,NO2,ppb,1,61,106
TH,,Moderate,#ffff00,51,100,PM2.5,ug/m3,24,25.1,37.5
TH,,Moderate,#ffff00,51,100,PM10,ug/m3,24,81,120
TH,,Moderate,#ffff00,51,100,CO,ppm,8,6.5,9.0
TH,,Moderate,#ffff00,51,100,O3,ppb,8,51,70
TH,,Moderate,#ffff00,51,100,SO2,ppb,1,201,300
TH,,Moderate,#ffff00,51,100,NO2,ppb,1,107,170
TH,,Beginning to have health effects,#ffa202,101,200,PM2.5,ug/m3,24,37.6,75.0
TH,,Beginning to have health effects,#ffa202,101,200,PM10,ug/m3,24,121,180
TH,,Beginning to have health effects,#ffa202,101,200,CO,ppm,8,9.1,30.0
TH,,Beginning to have health effects,#ffa202,101,200,O3,ppb,8,71,120
TH,,Beginning to have health effects,#ffa202,101,200,SO2,ppb,1,301,400
TH,,Beginning to have health effects,#ffa202,101,200,NO2,ppb,1,171,340
TH,,Impact on health,#f04645,201,,PM2.5,ug/m3,24,75.1,
TH,,Impact on health,#f04645,201,,PM10,ug/m3,24,181,
TH,,Impact on health,#f04645,201,,CO,ppm,8,30.1,
TH,,Impact on health,#f04645,201,,O3,ppb,8,121,
TH,,Impact on health,#f04645,201,,SO2,ppb,1,401,
TH,,Impact on health,#f04645,201,,NO2,ppb,1,341,
US,,Good,#00e400,0,50,PM2.5,ug/m3,24,0,9
US,,Good,#00e400,0,50,PM10,ug/m3,24,0,54
US,,Good,#00e400,0,50,CO,ppm,8,0,4.4
US,,Good,#00e400,0,50,O3,ppm,1,0,
US,,Good,#00e400,0,50,O3,ppm,8,0,0.054
US,,Good,#00e400,0,50,SO2,ppb,1,0,35
US,,Good,#00e400,0,50,NO2,ppb,1,0,53
US,,Moderate,#fffe00,51,100,PM2.5,ug/m3,24,9.1,35.4
US,,Moderate,#fffe00,51,100,PM10,ug/m3,24,55,154
US,,Moderate,#fffe00,51,100,CO,ppm,8,4.5,9.4
US,,Moderate,#fffe00,51,100,O3,ppm,1,,
US,,Moderate,#fffe00,51,100,O3,ppm,8,0.055,0.07
US,,Moderate,#fffe00,51,100,SO2,ppb,1,36,75
US,,Moderate,#fffe00,51,100,NO2,ppb,1,54,100
US,,Unhealthy for Sensitive Groups,#ff7e00,101,150,PM2.5,ug/m3,24,35.5,55.4
US,,Unhealthy for Sensitive Groups,#ff7e00,101,150,PM10,ug/m3,24,155,254
US,,Unhealthy for Sensitive Groups,#ff7e00,101,150,CO,ppm,8,9.5,12.4
US,,Unhealthy for Sensitive Groups,#ff7e00,101,150,O3,ppm,1,0.125,0.164
US,,Unhealthy for Sensitive Groups,#ff7e00,101,150,O3,ppm,8,0.071,0.085
US,,Unhealthy for Sensitive Groups,#ff7e00,101,150,SO2,ppb,1,76,185
US,,Unhealthy for Sensitive Groups,#ff7e00,101,150,NO2,ppb,1,101,360
US,,Unhealthy,#ff0000,151,200,PM2.5,ug/m3,24,55.5,125.4
US,,Unhealthy,#ff0000,151,200,PM10,ug/m3,24,255,354
US,,Unhealthy,#ff0000,151,200,CO,ppm,8,12.5,15.4
US,,Unhealthy,#ff0000,151,200,O3,ppm,1,0.165,0.204
US,,Unhealthy,#ff0000,151,200,O3,ppm,8,0.086,0.105
US,,Unhealthy,#ff0000,151,200,SO2,ppb,1,186,304
US,,Unhealthy,#ff0000,151,200,NO2,ppb,1,361,649
US,,Very Unhealthy,#8f3f97,201,300,PM2.5,ug/m3,24,125.5,225.4
US,,Very Unhealthy,#8f3f97,201,300,PM10,ug/m3,24,355,424
US,,Very Unhealthy,#8f3f97,201,300,CO,ppm,8,15.5,30.4
US,,Very Unhealthy,#8f3f97,201,300,O3,ppm,1,0.205,0.404
US,,Very Unhealthy,#8f3f97,201,300,O3,ppm,8,0.106,0.2
US,,Very Unhealthy,#8f3f97,201,300,SO2,ppb,1,305,604
US,,Very Unhealthy,#8f3f97,201,300,NO2,ppb,1,650,1249
US,,Hazardous,#7e0023,301,,PM2.5,ug/m3,24,225.5,
US,,Hazardous,#7e0023,301,,PM10,ug/m3,24,425,
US,,Hazardous,#7e0023,301,,CO,ppm,8,30.5,
US,,Hazardous,#7e0023,301,,O3,ppm,1,0.405,
US,,Hazardous,#7e0023,301,,O3,ppm,8,0.201,
US,,Hazardous,#7e0023,301,,SO2,ppb,1,605,
US,,Hazardous,#7e0023,301,,NO2,ppb,1,1250,
GB,,Low,#9cff9c,1,,O3,ug/m3,8,0,33
GB,,Low,#9cff9c,1,,NO2,ug/m3,1,0,67
GB,,Low,#9cff9c,1,,SO2,ug/m3,15,0,88
GB,,Low,#9cff9c,1,,PM2.5,ug/m3,24,0,11
GB,,Low,#9cff9c,1,,PM10,ug/m3,24,0,16
GB,,Low,#31ff00,2,,O3,ug/m3,8,34,66
GB,,Low,#31ff00,2,,NO2,ug/m3,1,68,134
GB,,Low,#31ff00,2,,SO2,ug/m3,15,89,177
GB,,Low,#31ff00,2,,PM2.5,ug/m3,24,12,23
GB,,Low,#31ff00,2,,PM10,ug/m3,24,17,33
GB,,Low,#31cf00,3,,O3,ug/m3,8,67,100
GB,,Low,#31cf00,3,,NO2,ug/m3,1,135,200
GB,,Low,#31cf00,3,,SO2,ug/m3,15,178,266
GB,,Low,#31cf00,3,,PM2.5,ug/m3,24,24,35
GB,,Low,#31cf00,3,,PM10,ug/m3,24,34,50
GB,,Moderate,#ffff00,4,,O3,ug/m3,8,101,120
GB,,Moderate,#ffff00,4,,NO2,ug/m3,1,201,267
GB,,Moderate,#ffff00,4,,SO2,ug/m3,15,267,354
GB,,Moderate,#ffff00,4,,PM2.5,ug/m3,24,36,41
GB,,Moderate,#ffff00,4,,PM10,ug/m3,24,51,58
GB,,Moderate,#ffcf00,5,,O3,ug/m3,8,121,140
GB,,Moderate,#ffcf00,5,,NO2,ug/m3,1,268,334
GB,,Moderate,#ffcf00,5,,SO2,ug/m3,15,355,443
GB,,Moderate,#ffcf00,5,,PM2.5,ug/m3,24,42,47
GB,,Moderate,#ffcf00,5,,PM10,ug/m3,24,59,66
GB,,Moderate,#ff9a00,6,,O3,ug/m3,8,141,160
GB,,Moderate,#ff9a00,6,,NO2,ug/m3,1,335,400
GB,,Moderate,#ff9a00,6,,SO2,ug/m3,15,444,532
GB,,Moderate,#ff9a00,6,,PM2.5,ug/m3,24,48,53
GB,,Moderate,#ff9a00,6,,PM10,ug/m3,24,67,75
GB,,High,#ff9292,7,,O3,ug/m3,8,161,187
GB,,High,#ff9292,7,,NO2,ug/m3,1,401,467
GB,,High,#ff9292,7,,SO2,ug/m3,15,533,710
GB,,High,#ff9292,7,,PM2.5,ug/m3,24,54,58
GB,,High,#ff9292,7,,PM10,ug/m3,24,76,83
GB,,High,#ff0000,8,,O3,ug/m3,8,188,213
GB,,High,#ff0000,8,,NO2,ug/m3,1,468,534
GB,,High,#ff0000,8,,SO2,ug/m3,15,711,887
GB,,High,#ff0000,8,,PM2.5,ug/m3,24,59,64
GB,,High,#ff0000,8,,PM10,ug/m3,24,84,91
GB,,High,#990000,9,,O3,ug/m3,8,214,240
GB,,High,#990000,9,,NO2,ug/m3,1,535,600
GB,,High,#990000,9,,SO2,ug/m3,15,888,1064
GB,,High,#990000,9,,PM2.5,ug/m3,24,65,70
GB,,High,#990000,9,,PM10,ug/m3,24,92,100
GB,,Very high,#ce30ff,10,,O3,ug/m3,8,241,
GB,,Very high,#ce30ff,10,,NO2,ug/m3,1,601,
GB,,Very high,#ce30ff,10,,SO2,ug/m3,15,1065,
GB,,Very high,#ce30ff,10,,PM2.5,ug/m3,24,71,
GB,,Very high,#ce30ff,10,,PM10,ug/m3,24,101,
VN,,Good,#00E400,0,50,PM2.5,ug/m3,24,0,25
VN,,Good,#00E400,0,50,PM10,ug/m3,24,0,50
VN,,Good,#00E400,0,50,NO2,ppm,1,0,100
VN,,Good,#00E400,0,50,O3,ppm,1,0,160
VN,,Good,#00E400,0,50,O3,ppm,8,0,100
VN,,Good,#00E400,0,50,CO,ppm,1,0,10000
VN,,Good,#00E400,0,50,SO2,ppm,1,0,125
VN,,Moderate,#FFFF00,51,100,PM2.5,ug/m3,24,26,80
VN,,Moderate,#FFFF00,51,100,PM10,ug/m3,24,51,250
VN,,Moderate,#FFFF00,51,100,NO2,ppm,1,101,700
VN,,Moderate,#FFFF00,51,100,O3,ppm,1,161,300
VN,,Moderate,#FFFF00,51,100,O3,ppm,8,101,170
VN,,Moderate,#FFFF00,51,100,CO,ppm,1,10001,45000
VN,,Moderate,#FFFF00,51,100,SO2,ppm,1,126,550
VN,,Unhealthy for Sensitive Groups,#FF7E00,101,150,PM2.5,ug/m3,24,81,150
VN,,Unhealthy for Sensitive Groups,#FF7E00,101,150,PM10,ug/m3,24,251,350
VN,,Unhealthy for Sensitive Groups,#FF7E00,101,150,NO2,ppm,1,701,1200
VN,,Unhealthy for Sensitive Groups,#FF7E00,101,150,O3,ppm,1,301,400
VN,,Unhealthy for Sensitive Groups,#FF7E00,101,150,O3,ppm,8,171,210
VN,,Unhealthy for Sensitive Groups,#FF7E00,101,150,CO,ppm,1,45001,60000
VN,,Unhealthy for Sensitive Groups,#FF7E00,101,150,SO2,ppm,1,551,800
VN,,Unhealthy,#FF0000,151,200,PM2.5,ug/m3,24,151,250
VN,,Unhealthy,#FF0000,151,200,PM10,ug/m3,24,351,420
VN,,Unhealthy,#FF0000,151,200,NO2,ppm,1,1201,2350
VN,,Unhealthy,#FF0000,151,200,O3,ppm,1,401,800
VN,,Unhealthy,#FF0000,151,200,O3,ppm,8,210,400
VN,,Unhealthy,#FF0000,151,200,CO,ppm,1,60001,90000
VN,,Unhealthy,#FF0000,151,200,SO2,ppm,1,801,1600
VN,,Very Unhealthy,#8F3F97,201,300,PM2.5,ug/m3,24,251,350
VN,,Very Unhealthy,#8F3F97,201,300,PM10,ug/m3,24,421,500
VN,,Very Unhealthy,#8F3F97,201,300,NO2,ppm,1,2351,3100
VN,,Very Unhealthy,#8F3F97,201,300,O3,ppm,1,801,1000
VN,,Very Unhealthy,#8F3F97,201,300,O3,ppm,8,,
VN,,Very Unhealthy,#8F3F97,201,300,CO,ppm,1,90000,12000
VN,,Very Unhealthy,#8F3F97,201,300,SO2,ppm,1,1601,2100
VN,,Hazardous,#7E0023,301,500,PM2.5,ug/m3,24,351,500
VN,,Hazardous,#7E0023,301,500,PM10,ug/m3,24,501,600
VN,,Hazardous,#7E0023,301,500,NO2,ppm,1,3100,3850
VN,,Hazardous,#7E0023,301,500,O3,ppm,1,1001,1200
VN,,Hazardous,#7E0023,301,500,O3,ppm,8,,
VN,,Hazardous,#7E0023,301,500,CO,ppm,1,120001,150000
VN,,Hazardous,#7E0023,301,500,SO2,ppm,1,2100,2630
ZA,,Good/low,#00b050,1,3,PM2.5,ug/m3,1,0,103
ZA,,Good/low,#00b050,1,3,PM10,ug/m3,1,0,190
ZA,,Good/low,#00b050,1,3,O3,ppb,1,0,80
ZA,,Good/low,#00b050,1,3,NO2,ppb,1,0,106
ZA,,Good/low,#00b050,1,3,SO2,ppb,1,0,134
ZA,,Good/low,#00b050,1,3,CO,ppm,1,0,30
ZA,,Moderate,#ffff00,4,5,PM2.5,ug/m3,1,104,153
ZA,,Moderate,#ffff00,4,5,PM10,ug/m3,1,191,240
ZA,,Moderate,#ffff00,4,5,O3,ppb,1,81,134
ZA,,Moderate,#ffff00,4,5,NO2,ppb,1,107,178
ZA,,Moderate,#ffff00,4,5,SO2,ppb,1,135,172
ZA,,Moderate,#ffff00,4,5,CO,ppm,1,30.1,40.0
ZA,,High/Unhealthy,#ffc100,6,7,PM2.5,ug/m3,1,154,203
ZA,,High/Unhealthy,#ffc100,6,7,PM10,ug/m3,1,241,290
ZA,,High/Unhealthy,#ffc100,6,7,O3,ppb,1,135,187
ZA,,High/Unhealthy,#ffc100,6,7,NO2,ppb,1,179,249
ZA,,High/Unhealthy,#ffc100,6,7,SO2,ppb,1,173,210
ZA,,High/Unhealthy,#ffc100,6,7,CO,ppm,1,40.1,50.0
ZA,,Very high/Very unhealthy,#ff0000,8,9,PM2.5,ug/m3,1,204,253
ZA,,Very high/Very unhealthy,#ff0000,8,9,PM10,ug/m3,1,291,340
ZA,,Very high/Very unhealthy,#ff0000,8,9,O3,ppb,1,188,240
ZA,,Very high/Very unhealthy,#ff0000,8,9,NO2,ppb,1,250,320
ZA,,Very high/Very unhealthy,#ff0000,8,9,SO2,ppb,1,211,249
ZA,,Very high/Very unhealthy,#ff0000,8,9,CO,ppm,1,50.1,60
ZA,,Hazardous,#7030a0,10,,PM2.5,ug/m3,1,254,
ZA,,Hazardous,#7030a0,10,,PM10,ug/m3,1,341,
ZA,,Hazardous,#7030a0,10,,O3,ppb,1,241,
ZA,,Hazardous,#7030a0,10,,NO2,ppb,1,321,
ZA,,Hazardous,#7030a0,10,,SO2,ppb,1,250,
ZA,,Hazardous,#7030a0,10,,CO,ppm,1,60,